epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
101,3558.8,1.38032,1.19157,1.37668,0.58042,0.40045,0.40295,0.19946,1.93085,1.78001,1.86565,0.000367967,0.000367967,0.000367967
102,3614.56,1.37305,1.18857,1.38276,0.55958,0.41356,0.40526,0.19841,1.97245,1.79821,1.90096,0.000355216,0.000355216,0.000355216
103,3649.76,1.38182,1.197,1.37927,0.58024,0.405,0.4038,0.20127,1.95403,1.77407,1.8874,0.000342625,0.000342625,0.000342625
104,3683.87,1.35729,1.18267,1.36008,0.60925,0.39404,0.40426,0.20601,1.94675,1.75802,1.87568,0.000330201,0.000330201,0.000330201
105,3717.57,1.36868,1.16563,1.36498,0.57784,0.39306,0.40334,0.20551,1.94508,1.76993,1.89419,0.000317948,0.000317948,0.000317948
106,3751.13,1.33492,1.14327,1.35184,0.60854,0.40411,0.41238,0.20658,1.95175,1.78249,1.88751,0.000305872,0.000305872,0.000305872
107,3784.8,1.34831,1.14167,1.35314,0.58846,0.40612,0.40634,0.20602,1.93921,1.75551,1.88006,0.000293979,0.000293979,0.000293979
108,3818.36,1.32907,1.13909,1.35623,0.56217,0.41314,0.40547,0.20724,1.94652,1.74413,1.89203,0.000282273,0.000282273,0.000282273
109,3851.95,1.33085,1.13836,1.34946,0.57494,0.40864,0.40625,0.2021,1.94729,1.75757,1.88066,0.00027076,0.00027076,0.00027076
110,3885.4,1.31767,1.11237,1.34234,0.63004,0.38582,0.40022,0.20117,1.94109,1.75877,1.88168,0.000259445,0.000259445,0.000259445
111,3918.98,1.29992,1.10447,1.33363,0.60102,0.39188,0.39618,0.20271,1.95474,1.77736,1.89516,0.000248332,0.000248332,0.000248332
112,3952.46,1.31306,1.10418,1.33814,0.58895,0.39416,0.40033,0.20456,1.94306,1.76343,1.90068,0.000237427,0.000237427,0.000237427
