epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
129,8915.58,1.33716,1.16884,1.37395,0.58964,0.39494,0.40293,0.20367,1.94369,1.77168,1.94079,8.80588e-05,8.80588e-05,8.80588e-05
130,8987.8,1.32297,1.16941,1.36559,0.56376,0.40694,0.40346,0.20481,1.93454,1.77062,1.93318,8.16111e-05,8.16111e-05,8.16111e-05
131,9059.93,1.32913,1.14985,1.37414,0.55542,0.40802,0.40262,0.20393,1.93524,1.77309,1.9336,7.54441e-05,7.54441e-05,7.54441e-05
132,9132.15,1.30887,1.14095,1.36219,0.54984,0.41231,0.4048,0.20345,1.93555,1.77709,1.93525,6.95605e-05,6.95605e-05,6.95605e-05
133,9204.07,1.32533,1.15744,1.36696,0.54268,0.41212,0.40387,0.20452,1.93406,1.77266,1.93922,6.3963e-05,6.3963e-05,6.3963e-05
134,9276.04,1.34005,1.15976,1.36883,0.55881,0.40132,0.40259,0.20236,1.93463,1.77286,1.94189,5.86539e-05,5.86539e-05,5.86539e-05
135,9348.17,1.32261,1.16792,1.36839,0.54553,0.40883,0.40157,0.20246,1.93182,1.77447,1.93367,5.36357e-05,5.36357e-05,5.36357e-05
136,9420.34,1.31434,1.13312,1.35499,0.55968,0.39687,0.40075,0.20323,1.93453,1.76802,1.9386,4.89104e-05,4.89104e-05,4.89104e-05
137,9492.69,1.32841,1.14977,1.37263,0.56635,0.39472,0.39953,0.20229,1.94094,1.77533,1.94479,4.44803e-05,4.44803e-05,4.44803e-05
138,9565.09,1.30745,1.13625,1.35167,0.52107,0.41221,0.39874,0.20362,1.94278,1.77362,1.94585,4.03471e-05,4.03471e-05,4.03471e-05
139,9637.59,1.30716,1.13997,1.35937,0.51951,0.41682,0.40194,0.20248,1.94412,1.77705,1.94511,3.65129e-05,3.65129e-05,3.65129e-05
140,9710.09,1.32657,1.13966,1.36378,0.54725,0.40678,0.40169,0.20256,1.94069,1.7712,1.94417,3.29791e-05,3.29791e-05,3.29791e-05
141,9778.2,1.34747,1.09699,1.3974,0.5682,0.37957,0.38586,0.19369,1.96839,1.81099,1.96012,2.97474e-05,2.97474e-05,2.97474e-05
142,9845.27,1.30885,1.07265,1.38374,0.56193,0.38225,0.38451,0.19194,1.96455,1.80611,1.95194,2.68192e-05,2.68192e-05,2.68192e-05
143,9912.19,1.29467,1.04235,1.37191,0.55649,0.3893,0.38676,0.19275,1.96751,1.80358,1.95626,2.41958e-05,2.41958e-05,2.41958e-05
144,9979.12,1.2954,1.04612,1.37169,0.55056,0.39142,0.38738,0.19333,1.96727,1.80387,1.9601,2.18783e-05,2.18783e-05,2.18783e-05
145,10046.1,1.28615,1.02304,1.36452,0.53676,0.3958,0.38651,0.19452,1.96149,1.80547,1.95477,1.98677e-05,1.98677e-05,1.98677e-05
146,10113.6,1.2848,1.01791,1.35843,0.5342,0.4006,0.38768,0.19431,1.96611,1.80185,1.96329,1.8165e-05,1.8165e-05,1.8165e-05
147,10181.3,1.28113,1.02698,1.3638,0.55718,0.39644,0.3891,0.19391,1.96803,1.80435,1.96316,1.67708e-05,1.67708e-05,1.67708e-05
148,10249,1.26726,0.99046,1.34891,0.55662,0.39571,0.39234,0.19495,1.96389,1.80431,1.9595,1.56858e-05,1.56858e-05,1.56858e-05
149,10316.6,1.26848,1.00483,1.35217,0.56159,0.39534,0.39273,0.19506,1.96305,1.80149,1.95862,1.49105e-05,1.49105e-05,1.49105e-05
150,10384.2,1.26165,1.01389,1.34497,0.5641,0.39465,0.39347,0.19564,1.96337,1.80242,1.96272,1.44451e-05,1.44451e-05,1.44451e-05
