epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
95,1547.01,2.07508,2.82076,1.95992,0.27161,0.26001,0.17934,0.06805,2.19196,2.58245,2.07679,0.000447534,0.000447534,0.000447534
96,1624.77,2.08329,2.79287,1.95587,0.2781,0.25691,0.19635,0.07357,2.19674,2.55459,2.0777,0.000433938,0.000433938,0.000433938
97,1702.08,2.05441,2.74979,1.93263,0.32232,0.26792,0.20706,0.0797,2.16969,2.52826,2.06431,0.000420468,0.000420468,0.000420468
98,1778.8,2.07036,2.75632,1.94571,0.30393,0.25608,0.19835,0.074,2.19302,2.52422,2.08343,0.00040713,0.00040713,0.00040713
99,1856.08,2.04832,2.69606,1.94078,0.33029,0.27765,0.2039,0.07594,2.17661,2.51883,2.06379,0.00039393,0.00039393,0.00039393
100,1935.41,2.03431,2.66484,1.92648,0.31742,0.27436,0.21494,0.07871,2.16526,2.49868,2.05823,0.000380874,0.000380874,0.000380874
101,2014.62,2.00498,2.6486,1.9123,0.32941,0.28327,0.22251,0.08519,2.17673,2.50684,2.0768,0.000367967,0.000367967,0.000367967
102,2095.05,2.01359,2.61093,1.90682,0.30699,0.27643,0.2243,0.08606,2.14283,2.4768,2.04311,0.000355216,0.000355216,0.000355216
103,2172.56,1.99346,2.57265,1.87586,0.32896,0.27774,0.22532,0.08684,2.13248,2.46294,2.02254,0.000342625,0.000342625,0.000342625
104,2246.24,1.98996,2.5503,1.86659,0.33501,0.27632,0.2334,0.09163,2.13371,2.44028,2.0276,0.000330201,0.000330201,0.000330201
105,2320.39,1.9703,2.51835,1.85786,0.36044,0.28856,0.23946,0.09298,2.14013,2.423,2.04006,0.000317948,0.000317948,0.000317948
106,2398.37,1.96961,2.51161,1.87425,0.3484,0.29508,0.24139,0.0961,2.13361,2.4224,2.03416,0.000305872,0.000305872,0.000305872
107,2480.87,1.96684,2.50619,1.86043,0.38707,0.29407,0.25448,0.0989,2.12269,2.40572,2.03121,0.000293979,0.000293979,0.000293979
108,2562.16,1.96143,2.48563,1.8509,0.37507,0.28322,0.25181,0.0981,2.11146,2.38912,2.00374,0.000282273,0.000282273,0.000282273
109,2640.21,1.94786,2.46095,1.84713,0.39778,0.28788,0.26544,0.10272,2.09059,2.35712,1.98461,0.00027076,0.00027076,0.00027076
110,2718.79,1.92755,2.43273,1.82769,0.4073,0.29999,0.26698,0.10625,2.09617,2.35967,1.99738,0.000259445,0.000259445,0.000259445
111,2796.16,1.92516,2.40369,1.82379,0.40839,0.30342,0.26776,0.1089,2.08947,2.34343,1.98614,0.000248332,0.000248332,0.000248332
112,2876.31,1.91165,2.3647,1.80783,0.40048,0.30582,0.27065,0.10966,2.10581,2.35731,1.99573,0.000237427,0.000237427,0.000237427
113,2953.61,1.89688,2.32795,1.79651,0.38911,0.32342,0.27828,0.11103,2.10867,2.32147,1.99712,0.000226735,0.000226735,0.000226735
114,3031.09,1.9021,2.36478,1.81053,0.39666,0.31935,0.28139,0.11523,2.09934,2.3084,1.98814,0.000216259,0.000216259,0.000216259
115,3108.5,1.85986,2.30458,1.78277,0.4224,0.31139,0.28331,0.11677,2.09001,2.30563,1.98111,0.000206005,0.000206005,0.000206005
116,3186.22,1.87462,2.29465,1.7807,0.44226,0.30486,0.29172,0.12438,2.0871,2.26375,1.98267,0.000195978,0.000195978,0.000195978
117,3262.61,1.85224,2.26743,1.77347,0.43636,0.31826,0.29395,0.12172,2.07598,2.26442,1.97918,0.000186181,0.000186181,0.000186181
118,3337.8,1.8633,2.26337,1.78628,0.45655,0.31768,0.30509,0.12666,2.0685,2.24907,1.97807,0.000176619,0.000176619,0.000176619
119,3413.16,1.85856,2.24372,1.79113,0.44473,0.32718,0.30319,0.12912,2.08205,2.24053,1.9922,0.000167296,0.000167296,0.000167296
120,3489.05,1.85124,2.22762,1.77018,0.46585,0.33759,0.30808,0.13209,2.0849,2.24748,1.98608,0.000158216,0.000158216,0.000158216
121,3564.94,1.83732,2.22054,1.76835,0.45098,0.3328,0.30783,0.12891,2.07268,2.23342,1.97863,0.000149383,0.000149383,0.000149383
122,3639.36,1.82767,2.17981,1.75569,0.45641,0.33294,0.30906,0.13327,2.07194,2.23246,1.97856,0.000140801,0.000140801,0.000140801
123,3715.5,1.82425,2.16895,1.74594,0.46457,0.32143,0.31388,0.13401,2.07286,2.21018,1.97435,0.000132474,0.000132474,0.000132474
124,3790.54,1.80994,2.13478,1.7447,0.44117,0.33429,0.322,0.13544,2.0774,2.20909,1.98035,0.000124405,0.000124405,0.000124405
125,3868.12,1.79841,2.1197,1.73746,0.44247,0.32859,0.31542,0.13601,2.08299,2.21053,1.98322,0.000116599,0.000116599,0.000116599
126,3943.53,1.80217,2.11516,1.73419,0.43075,0.34383,0.31622,0.13527,2.07725,2.19874,1.97127,0.000109058,0.000109058,0.000109058
127,4019.25,1.79426,2.09235,1.73172,0.47153,0.33468,0.32607,0.13878,2.07484,2.17974,1.97189,0.000101785,0.000101785,0.000101785
128,4094.92,1.79998,2.09295,1.7318,0.4416,0.34719,0.32222,0.14007,2.07674,2.17491,1.97993,9.47845e-05,9.47845e-05,9.47845e-05
129,4171.91,1.78186,2.06672,1.71391,0.45356,0.35481,0.3279,0.14093,2.07938,2.16717,1.97488,8.80588e-05,8.80588e-05,8.80588e-05
130,4247.73,1.79056,2.07503,1.70868,0.45857,0.35811,0.33571,0.14261,2.07086,2.15104,1.97092,8.16111e-05,8.16111e-05,8.16111e-05
131,4324.06,1.76408,2.03038,1.70268,0.46117,0.34962,0.32985,0.14363,2.07382,2.16254,1.97329,7.54441e-05,7.54441e-05,7.54441e-05
132,4400.72,1.74384,2.0098,1.69473,0.47626,0.34941,0.33387,0.14309,2.08174,2.17026,1.98604,6.95605e-05,6.95605e-05,6.95605e-05
133,4476.64,1.76786,2.01503,1.69359,0.4543,0.35323,0.33234,0.14363,2.08361,2.16566,1.98256,6.3963e-05,6.3963e-05,6.3963e-05
134,4553.98,1.7491,1.98758,1.68943,0.45139,0.36654,0.33354,0.14543,2.08653,2.15934,1.98125,5.86539e-05,5.86539e-05,5.86539e-05
