epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,4020.86,1.84654,2.02095,1.75076,0.44062,0.32632,0.30918,0.13614,2.08172,2.15985,1.97927,0.00098204,0.00098204,0.00098204
59,4089.97,1.82755,2.02579,1.76973,0.47089,0.35053,0.31939,0.13656,2.05798,2.13289,1.96833,0.000968209,0.000968209,0.000968209
60,4159.16,1.82984,2.00505,1.74315,0.44921,0.34318,0.30728,0.13173,2.0752,2.14209,1.9726,0.00095427,0.00095427,0.00095427
61,4228.34,1.81741,1.99394,1.73916,0.42283,0.35614,0.31946,0.13753,2.06318,2.12336,1.94497,0.00094023,0.00094023,0.00094023
62,4297.49,1.78821,1.9701,1.73126,0.4141,0.35171,0.31839,0.14078,2.05267,2.11861,1.9612,0.000926093,0.000926093,0.000926093
63,4366.71,1.79935,1.94254,1.73003,0.41217,0.38223,0.32608,0.13908,2.04746,2.1304,1.94602,0.000911867,0.000911867,0.000911867
64,4435.78,1.79278,1.93085,1.72195,0.43804,0.35784,0.30572,0.13659,2.05367,2.11202,1.95228,0.000897557,0.000897557,0.000897557
65,4504.88,1.7814,1.89273,1.69779,0.4507,0.34092,0.31971,0.14071,2.06043,2.08834,1.96172,0.00088317,0.00088317,0.00088317
66,4573.85,1.78987,1.88427,1.70585,0.45449,0.34884,0.32398,0.14536,2.06825,2.07605,1.96531,0.000868712,0.000868712,0.000868712
67,4643.19,1.76996,1.89269,1.69065,0.47383,0.34702,0.33019,0.14161,2.09116,2.11065,1.98586,0.00085419,0.00085419,0.00085419
68,4712.24,1.75374,1.86974,1.68416,0.48919,0.35396,0.35115,0.15628,2.05754,2.02032,1.96894,0.00083961,0.00083961,0.00083961
69,4781.49,1.76689,1.85308,1.68496,0.49128,0.34773,0.34412,0.15128,2.05535,2.0443,1.95649,0.000824978,0.000824978,0.000824978
70,4850.78,1.74192,1.87325,1.68152,0.4488,0.38624,0.34393,0.15041,2.03752,2.01793,1.94196,0.0008103,0.0008103,0.0008103
71,4920.45,1.71833,1.79781,1.66308,0.4693,0.36495,0.34362,0.15647,2.04559,2.00715,1.96057,0.000795584,0.000795584,0.000795584
72,4989.92,1.73162,1.82013,1.67799,0.51549,0.35627,0.34389,0.15424,2.03154,1.99556,1.94532,0.000780835,0.000780835,0.000780835
73,5059.29,1.71429,1.77296,1.64548,0.46796,0.37611,0.35145,0.1574,2.04589,1.99377,1.95691,0.00076606,0.00076606,0.00076606
74,5128.7,1.70434,1.78352,1.65237,0.4764,0.36602,0.34818,0.15283,2.06246,1.98334,1.9651,0.000751266,0.000751266,0.000751266
